user_id,file_id,rating,combo_ALL__pred,n_sentences,n_tokens,sentence_length,n_sentences_r,n_words_r,n_chars_r,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,token_count,sentence_count,pos_prop_NOUN,pos_prop_PROPN,pos_prop_PRON,pos_prop_VERB,pos_prop_AUX,pos_prop_ADJ,pos_prop_ADV,pos_prop_ADP,pos_prop_DET,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_INTJ,pos_prop_SYM,pos_prop_X,pos_prop_PUNCT,content_vs_function_ratio,pronoun_ratio,verbs_per_sentence,pos_entropy,avg_tree_depth,max_tree_depth,std_tree_depth,avg_dep_distance,root_children_mean,token_count_ner,entity_count,entity_density,unique_entity_types,entity_label_entropy,avg_entity_length_tokens,ent_count_PERSON,ent_count_ORG,ent_count_GPE,ent_count_LOC,ent_count_NORP,ent_count_FAC,ent_count_EVENT,ent_count_WORK_OF_ART,ent_count_LAW,ent_count_LANGUAGE,ent_count_PRODUCT,ent_count_DATE,ent_count_TIME,ent_count_PERCENT,ent_count_MONEY,ent_count_QUANTITY,ent_count_ORDINAL,ent_count_CARDINAL,vader_compound,vader_pos,vader_neu,vader_neg,tb_polarity,tb_subjectivity,disc_token_count,total_connectives,connective_density_per_100w,unique_connectives,connective_entropy,count_temporal,count_comparison,count_cause,count_expansion,density_temporal,density_comparison,density_cause,density_expansion,enumeration_count,avg_connective_position,unique_entities,avg_entities_per_sent,entity_continuity,entity_introductions,role_transitions,grid_density,cosine_sim,q_norm,r_norm,norm_gap,avg_logprob,ppl,proportion_top10,proportion_top100,proportion_top1000,proportion_over1000,mean_rank,median_rank,rank_entropy,n_pred_tokens,nli_mean_entail,nli_mean_contra,nli_max_contra,nli_frac_entail_gt50,nli_frac_contra_gt50,nli_pairs_evaluated,nli_r_to_q_entail,nli_q_to_r_entail,nli_r_to_q_contra,nli_q_to_r_contra,n_sentences_resp,ll_orig,mean_ll_pert,std_ll_pert,curvature_z,n_perturb_used
40,2,2.0,2.99,17.0,444.0,307.0,11.0,294.0,1625.0,484.0,36.0,26.7273,1.6463,5.5272,0.1224,40.4333,14.2595,15.5889,13.4638,17.9668,15.5925,307.0,189.0,0.6156,10.7868,7.6274,0.9153,0.0148,60.6903,144.4265,0.709,0.1587,5.3648,444.0,17.0,0.1667,0.3604,0.009,0.045,0.0023,0.0383,0.0068,0.0203,0.0135,0.0158,0.0023,0.0045,0.0631,0.0,0.0068,0.0,0.2455,9.1333,0.009,1.2353,2.6177,4.9412,8.0,1.9545,3.2175,4.7647,444.0,48.0,0.1081,8.0,2.4505,2.0208,15.0,10.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,0.9921,0.179,0.776,0.045,0.0436,0.3244,307.0,6.0,1.9544,4.0,1.4591,1.0,2.0,0.0,3.0,0.3257,0.6515,0.0,0.9772,0.0,0.3776,130.0,14.0,0.3385,0.6615,0.0741,0.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2,5.0,4.42,5.0,410.0,313.0,4.0,240.0,1203.0,357.0,20.0,60.0,1.4875,5.0125,0.0833,20.0925,25.3625,27.3333,15.9032,32.1789,13.1802,313.0,134.0,0.4281,7.5741,5.3557,0.8524,0.0257,208.025,42.5223,0.6045,0.2015,4.1981,410.0,5.0,0.2146,0.2024,0.0122,0.0415,0.0024,0.0415,0.0049,0.0732,0.0098,0.0098,0.0,0.0049,0.1878,0.0,0.0049,0.0024,0.1878,4.5,0.0122,3.6,2.8687,7.6,12.0,2.4166,3.9909,5.0,410.0,92.0,0.2244,5.0,1.7849,1.5,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,53.0,0.9851,0.127,0.853,0.02,0.1133,0.5346,313.0,4.0,1.278,1.0,-0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.278,0.0,0.4981,79.0,35.2,0.4304,0.5696,0.1546,0.4456,0.6093,1.0,1.0,0.0,-3.0343,20.7865,0.0496,0.3772,0.7414,0.2586,1497.6767,216.0,3.3989,464.0,0.1703,0.2416,0.7734,0.1667,0.1667,6.0,0.8768,0.0039,0.0368,0.0029,4.0,-3.0343,-3.4712,0.0844,5.1758,6.0
42,2,4.0,4.17,17.0,574.0,392.0,6.0,347.0,1957.0,581.0,45.0,57.8333,1.6744,5.6398,0.1297,6.484,26.7223,28.3207,18.7741,34.05,16.85,392.0,177.0,0.4515,8.9399,6.3214,0.8668,0.0223,109.4596,92.4972,0.565,0.2034,5.199,574.0,17.0,0.1812,0.2787,0.0139,0.0819,0.0017,0.0209,0.0017,0.0401,0.0105,0.0122,0.0052,0.0,0.0923,0.0,0.0017,0.0017,0.2561,6.75,0.0139,2.8235,2.7149,5.2941,8.0,1.741,3.0462,3.8824,574.0,89.0,0.1551,7.0,2.2558,1.6404,19.0,17.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,36.0,0.9917,0.13,0.84,0.03,-0.0052,0.4213,392.0,4.0,1.0204,2.0,0.8113,0.0,0.0,1.0,3.0,0.0,0.0,0.2551,0.7653,0.0,0.479,122.0,16.0,0.4672,0.5328,0.2,0.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2,5.0,4.47,5.0,391.0,289.0,3.0,255.0,1396.0,414.0,34.0,85.0,1.6235,5.4745,0.1333,-16.7906,36.7176,39.3333,22.3611,46.8549,16.0419,289.0,163.0,0.564,9.5882,6.7799,0.8989,0.0178,85.4875,99.4883,0.6871,0.1534,5.0242,391.0,5.0,0.1714,0.3478,0.0051,0.0537,0.0026,0.0409,0.0077,0.0179,0.0077,0.0128,0.0026,0.0026,0.0921,0.0,0.0026,0.0051,0.2276,12.15,0.0051,4.4,2.6423,7.8,16.0,4.49,3.5243,4.4,391.0,64.0,0.1637,7.0,2.0226,1.625,10.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,0.9674,0.114,0.844,0.042,-0.0062,0.4933,289.0,2.0,0.692,1.0,-0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.692,0.0,0.0676,108.0,41.0,0.3611,0.6389,0.1237,0.3796,0.63,1.0,1.0,0.0,-3.6767,39.5171,0.0201,0.3763,0.6781,0.3219,1638.841,211.0,4.3727,497.0,0.0988,0.1422,0.3272,0.0,0.0,4.0,0.6409,0.029,0.1601,0.0047,3.0,-3.6767,-3.9006,0.0679,3.2986,6.0
44,2,4.0,3.96,19.0,540.0,377.0,10.0,335.0,1790.0,532.0,39.0,33.5,1.5881,5.3433,0.1164,38.4826,16.2141,18.0567,14.4109,20.4869,14.7349,377.0,192.0,0.5093,9.8885,6.9922,0.8863,0.0192,73.4544,122.3229,0.5833,0.2135,4.9788,540.0,19.0,0.2815,0.1759,0.013,0.0593,0.0037,0.0481,0.0037,0.0315,0.0074,0.0167,0.0019,0.0037,0.1037,0.0,0.0259,0.0037,0.2204,7.3095,0.013,1.7895,2.8903,4.9474,11.0,2.5644,2.869,3.0526,540.0,74.0,0.137,6.0,1.9873,1.5405,13.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,34.0,0.9647,0.098,0.874,0.028,0.065,0.496,377.0,6.0,1.5915,3.0,0.9183,0.0,2.0,0.0,4.0,0.0,0.5305,0.0,1.061,0.0,0.3633,115.0,13.3684,0.4609,0.5391,0.2518,0.1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2,2.0,3.04,11.0,629.0,448.0,7.0,392.0,2185.0,638.0,55.0,56.0,1.6276,5.574,0.1403,12.3042,25.4551,28.0122,19.1423,32.8234,16.4464,448.0,209.0,0.4665,9.8743,6.9822,0.8751,0.0205,83.1075,130.0835,0.5837,0.1722,5.0938,629.0,11.0,0.2973,0.194,0.0064,0.0668,0.0,0.0334,0.0016,0.0286,0.0111,0.0159,0.0016,0.0048,0.1033,0.0,0.0175,0.0,0.2178,8.6744,0.0064,3.8182,2.7498,6.0,11.0,2.5937,3.6409,4.4545,629.0,104.0,0.1653,9.0,2.0747,1.3269,22.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,49.0,0.9806,0.098,0.86,0.042,0.0279,0.4811,448.0,7.0,1.5625,2.0,0.5917,0.0,1.0,0.0,6.0,0.0,0.2232,0.0,1.3393,0.0,0.4045,134.0,28.4545,0.3955,0.6045,0.2179,0.2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2,5.0,4.71,23.0,632.0,460.0,21.0,395.0,2041.0,610.0,32.0,18.8095,1.5443,5.1671,0.081,57.0952,9.9685,10.7643,10.1811,12.3117,13.0088,460.0,212.0,0.4609,9.8846,6.9894,0.8737,0.0206,81.4745,86.7306,0.5849,0.2123,4.6957,632.0,23.0,0.2911,0.1329,0.0095,0.0506,0.0016,0.0332,0.0063,0.0665,0.0174,0.0348,0.0063,0.0063,0.1218,0.0,0.0127,0.0047,0.2041,3.6111,0.0095,1.4348,2.9882,5.3478,12.0,2.2767,3.2796,4.4783,632.0,92.0,0.1456,8.0,1.7031,1.4783,7.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,59.0,0.9826,0.097,0.872,0.031,0.1791,0.46,460.0,12.0,2.6087,3.0,0.8167,1.0,0.0,1.0,10.0,0.2174,0.0,0.2174,2.1739,0.0,0.3852,134.0,11.913,0.4104,0.5896,0.2571,0.0889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2,5.0,4.73,23.0,1027.0,807.0,18.0,696.0,3602.0,1107.0,86.0,38.6667,1.5905,5.1753,0.1236,33.0306,18.2581,20.4092,15.6161,22.2789,13.8652,807.0,284.0,0.3519,9.9973,7.0691,0.844,0.0233,114.027,58.8023,0.5739,0.1972,4.6766,1027.0,23.0,0.2425,0.1714,0.0097,0.0808,0.0088,0.0526,0.0078,0.0623,0.0292,0.0312,0.0068,0.0097,0.0964,0.0,0.0,0.0,0.1908,3.5185,0.0097,4.0,3.0778,5.9565,16.0,3.0995,3.4116,4.3478,1027.0,151.0,0.147,10.0,2.3161,1.7152,17.0,24.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,64.0,0.9932,0.097,0.877,0.026,0.1581,0.4258,807.0,17.0,2.1066,4.0,0.952,1.0,1.0,1.0,14.0,0.1239,0.1239,0.1239,1.7348,0.0,0.5674,160.0,18.913,0.4938,0.5062,0.3127,0.1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2,4.0,4.0,58.0,847.0,624.0,54.0,608.0,3223.0,978.0,68.0,11.2593,1.6086,5.301,0.1118,59.3233,7.782,8.9774,9.5398,9.1673,12.7409,624.0,282.0,0.4519,11.289,7.9826,0.8766,0.0192,95.9998,119.0793,0.6454,0.156,5.2051,847.0,58.0,0.3341,0.0661,0.013,0.0697,0.0094,0.0638,0.0106,0.0673,0.0213,0.0496,0.0035,0.0106,0.0331,0.0,0.0024,0.0047,0.2409,3.1149,0.013,1.1552,2.9309,4.6897,8.0,1.7539,2.6431,3.8103,847.0,42.0,0.0496,8.0,2.7237,2.1905,5.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,8.0,0.9798,0.077,0.895,0.027,0.0123,0.5223,624.0,33.0,5.2885,2.0,0.1959,0.0,1.0,0.0,32.0,0.0,0.1603,0.0,5.1282,0.0,0.5064,159.0,6.0345,0.4151,0.5849,0.2513,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2,5.0,4.64,21.0,523.0,348.0,7.0,328.0,1892.0,577.0,50.0,46.8571,1.7591,5.7683,0.1524,10.4512,23.4422,24.8404,18.3971,29.1672,17.4859,348.0,244.0,0.7011,13.0798,9.2488,0.9393,0.0104,31.5431,181.6961,0.7787,0.1107,5.6121,523.0,21.0,0.3308,0.0994,0.0019,0.0535,0.0057,0.0803,0.0076,0.0325,0.0115,0.0134,0.0038,0.0038,0.0612,0.0,0.0229,0.0057,0.2658,7.8684,0.0019,1.4762,2.7928,4.7143,8.0,2.6573,2.9743,3.2857,523.0,34.0,0.065,10.0,2.7978,1.8529,6.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,10.0,0.9862,0.132,0.825,0.043,0.0994,0.4635,348.0,5.0,1.4368,2.0,0.7219,0.0,0.0,1.0,4.0,0.0,0.0,0.2874,1.1494,0.0,0.1967,157.0,10.7619,0.2229,0.7771,0.1739,0.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,5.0,4.54,10.0,600.0,413.0,5.0,389.0,2141.0,633.0,44.0,77.8,1.6272,5.5039,0.1131,-9.7973,33.9535,35.6444,20.0758,43.3932,16.1822,413.0,211.0,0.5109,10.3826,7.3416,0.8885,0.0185,68.4767,102.7417,0.6019,0.2085,5.2639,600.0,10.0,0.1833,0.2917,0.0083,0.0433,0.0033,0.0683,0.0033,0.0367,0.005,0.01,0.0017,0.0033,0.05,0.0,0.0033,0.0017,0.2867,8.6341,0.0083,2.8,2.6383,7.0,10.0,2.1448,4.338,5.2,600.0,44.0,0.0733,8.0,2.2423,1.75,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,0.9806,0.089,0.889,0.022,-0.004,0.3621,413.0,11.0,2.6634,4.0,1.5726,0.0,3.0,4.0,4.0,0.0,0.7264,0.9685,0.9685,0.0,0.5749,134.0,29.0,0.4478,0.5522,0.1218,0.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2,5.0,4.75,11.0,520.0,403.0,3.0,359.0,1904.0,571.0,54.0,119.6667,1.5905,5.3036,0.1504,-49.1854,49.8482,53.8834,27.3662,63.3834,15.1379,403.0,190.0,0.4715,9.4646,6.6925,0.8747,0.0209,111.0776,82.3855,0.5895,0.2263,4.995,520.0,11.0,0.175,0.3827,0.0096,0.0558,0.0,0.0365,0.0019,0.0192,0.0173,0.0077,0.0038,0.0038,0.1135,0.0,0.0231,0.0038,0.1462,10.5938,0.0096,2.6364,2.7035,6.9091,11.0,2.1513,3.5515,4.0909,520.0,97.0,0.1865,9.0,2.1761,1.8866,13.0,31.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,38.0,0.9941,0.145,0.834,0.021,-0.0343,0.5461,403.0,4.0,0.9926,3.0,1.0,2.0,0.0,0.0,2.0,0.4963,0.0,0.0,0.4963,0.0,0.0862,127.0,26.8182,0.4252,0.5748,0.1131,0.2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2,4.0,3.89,4.0,428.0,340.0,3.0,324.0,1774.0,556.0,51.0,108.0,1.716,5.4753,0.1574,-47.9628,46.7794,49.4963,26.6834,58.3587,16.1207,340.0,204.0,0.6,11.0635,7.823,0.9124,0.015,47.0588,184.4953,0.6569,0.1814,5.3559,428.0,4.0,0.3178,0.1682,0.007,0.0794,0.0047,0.0888,0.0023,0.0678,0.0117,0.0187,0.0023,0.0023,0.0654,0.0,0.0187,0.0,0.1449,5.7347,0.007,9.0,2.9201,8.75,12.0,2.8614,5.0449,8.25,428.0,41.0,0.0958,8.0,2.7016,1.6341,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,12.0,0.936,0.102,0.835,0.063,0.1147,0.534,340.0,5.0,1.4706,2.0,0.7219,0.0,1.0,0.0,4.0,0.0,0.2941,0.0,1.1765,0.0,0.1597,122.0,52.75,0.3607,0.6393,0.2472,0.4324,0.6323,1.0,1.0,0.0,-4.1911,66.0928,0.0362,0.3134,0.7612,0.2388,1117.0576,295.0,5.388,469.0,0.1124,0.1018,0.3547,0.0,0.0,4.0,0.8713,0.1399,0.063,0.0041,3.0,-4.1911,-4.3374,0.1213,1.2059,6.0
53,2,5.0,4.98,10.0,612.0,430.0,3.0,376.0,2012.0,580.0,43.0,125.3333,1.5426,5.3511,0.1144,-50.8783,51.4921,54.7078,24.7572,66.4402,15.4281,430.0,227.0,0.5279,10.9469,7.7406,0.8946,0.0174,76.9064,105.9383,0.6476,0.1806,4.9,612.0,10.0,0.2304,0.268,0.0082,0.0556,0.0033,0.0441,0.0065,0.0212,0.0033,0.0065,0.0065,0.0033,0.1078,0.0,0.0114,0.0016,0.2222,11.5625,0.0082,3.6,2.7429,6.6,11.0,2.245,3.5966,5.1,612.0,118.0,0.1928,8.0,2.164,1.678,28.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,50.0,0.9921,0.134,0.83,0.036,0.0931,0.4053,430.0,6.0,1.3953,3.0,1.4591,0.0,3.0,1.0,2.0,0.0,0.6977,0.2326,0.4651,0.0,0.0635,146.0,31.0,0.3699,0.6301,0.1341,0.2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2,4.0,4.07,23.0,1032.0,815.0,14.0,683.0,3530.0,1094.0,88.0,48.7857,1.6018,5.1684,0.1288,21.8089,22.3372,24.668,17.4517,27.3059,13.9833,815.0,244.0,0.2994,8.5469,6.0436,0.8201,0.0268,155.8508,47.435,0.5615,0.1516,4.5939,1032.0,23.0,0.2529,0.1589,0.0068,0.0649,0.0048,0.061,0.0087,0.0872,0.0116,0.032,0.001,0.0087,0.1037,0.001,0.0058,0.001,0.1899,3.5924,0.0068,3.1304,3.038,6.3478,12.0,2.7601,3.2869,4.2609,1032.0,162.0,0.157,8.0,2.0807,1.858,28.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,35.0,0.0,0.0,0.0,0.0,70.0,0.9941,0.114,0.854,0.032,0.184,0.5397,815.0,17.0,2.0859,5.0,0.8343,2.0,1.0,0.0,14.0,0.2454,0.1227,0.0,1.7178,0.0,0.5907,138.0,18.7826,0.4855,0.5145,0.3367,0.1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2,5.0,4.76,28.0,1387.0,1021.0,8.0,984.0,5635.0,1654.0,143.0,123.0,1.6809,5.7266,0.1453,-60.2137,52.2146,55.013,27.2819,67.0424,17.6319,1021.0,399.0,0.3908,12.4871,8.8297,0.8644,0.0196,41.4028,180.665,0.4261,0.2707,5.5798,1387.0,28.0,0.1175,0.4658,0.0079,0.0368,0.0029,0.0224,0.0029,0.0368,0.0094,0.0058,0.0043,0.0058,0.0598,0.0,0.0137,0.005,0.2033,8.8614,0.0079,1.9643,2.4701,6.5,11.0,2.212,3.7661,5.3929,1387.0,179.0,0.1291,10.0,2.2294,2.0559,60.0,50.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,43.0,0.9927,0.089,0.861,0.05,0.0554,0.4156,1021.0,12.0,1.1753,3.0,1.1887,1.0,3.0,0.0,8.0,0.0979,0.2938,0.0,0.7835,0.0,0.5224,298.0,29.2857,0.6107,0.3893,0.1858,0.0983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2,4.0,3.96,9.0,669.0,433.0,3.0,382.0,2053.0,604.0,39.0,127.3333,1.5812,5.3743,0.1021,-56.1738,52.7276,55.0171,23.7267,67.5498,15.5687,433.0,195.0,0.4503,9.3711,6.6264,0.8686,0.0216,104.4328,105.9975,0.5692,0.2256,5.0785,669.0,9.0,0.272,0.2093,0.006,0.0478,0.0015,0.0433,0.003,0.0179,0.0105,0.0164,0.0015,0.003,0.1151,0.0,0.0374,0.0,0.2152,10.1316,0.006,3.6667,2.7951,7.0,11.0,2.8284,3.3008,3.5556,669.0,104.0,0.1555,7.0,1.948,1.4904,18.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,52.0,0.9851,0.102,0.875,0.023,0.0342,0.5206,433.0,4.0,0.9238,3.0,0.8113,0.0,1.0,0.0,3.0,0.0,0.2309,0.0,0.6928,0.0,0.0535,124.0,36.2222,0.4758,0.5242,0.1584,0.2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2,5.0,4.66,41.0,510.0,357.0,40.0,345.0,1876.0,575.0,49.0,8.625,1.6667,5.4377,0.142,57.0806,7.4404,9.1312,9.452,8.494,12.7417,357.0,223.0,0.6246,11.8024,8.3456,0.9199,0.0136,55.2378,186.7826,0.6951,0.1973,5.3473,510.0,41.0,0.3216,0.0686,0.0098,0.0941,0.0039,0.0804,0.0078,0.0549,0.0235,0.0137,0.0039,0.0059,0.0412,0.002,0.0118,0.0,0.2569,4.9492,0.0098,1.2195,2.8597,4.2683,8.0,1.3973,2.6946,3.2683,510.0,21.0,0.0412,9.0,2.9104,2.0952,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.9871,0.129,0.832,0.039,0.0,0.5189,357.0,7.0,1.9608,2.0,0.5917,0.0,1.0,0.0,6.0,0.0,0.2801,0.0,1.6807,0.0,0.1308,130.0,4.9756,0.3462,0.6538,0.3108,0.0383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2,2.0,2.07,3.0,642.0,371.0,1.0,297.0,1595.0,454.0,22.0,297.0,1.5286,5.3704,0.0741,-223.9412,118.2777,121.763,29.9243,152.3644,15.6781,371.0,159.0,0.4286,8.2549,5.8371,0.8568,0.0242,147.6304,52.49,0.6352,0.1384,4.6119,642.0,3.0,0.2414,0.1386,0.0047,0.0452,0.0047,0.0374,0.0047,0.0109,0.0031,0.0047,0.0047,0.0,0.1106,0.0,0.0109,0.0,0.3785,14.2857,0.0047,10.6667,2.5001,9.3333,11.0,1.2472,10.5983,4.6667,642.0,84.0,0.1308,7.0,1.5176,1.2619,3.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,56.0,0.9726,0.083,0.897,0.021,-0.0085,0.4522,371.0,5.0,1.3477,4.0,1.5219,0.0,2.0,1.0,2.0,0.0,0.5391,0.2695,0.5391,0.0,0.3827,99.0,82.3333,0.3939,0.6061,0.027,0.8316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2,4.0,3.85,2.0,26.0,24.0,2.0,24.0,107.0,38.0,3.0,12.0,1.5833,4.4583,0.125,60.705,7.7733,9.8,10.1258,5.5687,7.9483,24.0,22.0,0.9167,4.4907,3.1754,0.9726,0.0086,104.1667,80.64,0.9545,0.0,4.4583,26.0,2.0,0.2308,0.0,0.1154,0.1923,0.0385,0.0385,0.0,0.0769,0.1538,0.0,0.0385,0.0385,0.0,0.0,0.0,0.0,0.0769,1.0,0.1154,3.0,3.013,5.0,6.0,1.0,2.6,3.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382,0.098,0.902,0.0,0.0,0.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.5,0.125,0.875,0.0,0.5625,0.7896,1.0,1.0,0.0,-3.7255,41.4914,0.0385,0.3462,0.9231,0.0769,333.0,182.0,5.6179,26.0,0.0017,0.0148,0.0275,0.0,0.0,2.0,0.0452,0.9914,0.0306,0.0017,2.0,-3.7255,-5.0073,0.5924,2.1639,6.0
